title,line_text
Odpoczywa / IV,Żywiej łona drżą.
Odpoczywa / IV,Aż zmęczone szybkim lotem
Odpoczywa / IV,"Rozpuszczają włos,"
Odpoczywa / IV,Pod zielonym drzew namiotem
Odpoczywa / IV,Piją krople ros;
Odpoczywa / IV,I z konwalii dzwonków śnieżnych
Odpoczywa / IV,"Wysysają miód,"
Odpoczywa / IV,I w postawach nimf lubieżnych
Odpoczywa / IV,Nocny piją chłód.
Odpoczywa / V,Ponad świerków ciemne szczyty
Odpoczywa / V,Księżyc w górę wstał
Odpoczywa / V,"I oświecił parów skryty,"
Odpoczywa / V,Gdzie młodzieniec spał.
Odpoczywa / V,Zobaczyły tanecznice
Odpoczywa / V,Pod arkadą drzew
Odpoczywa / V,Uśpionego blade lice
Odpoczywa / V,I na sukniach krew.
Odpoczywa / V,"Więc zlatują z lekka, z cicha"
Odpoczywa / V,"Koło niego tuż,"
Odpoczywa / V,"Patrzą bliżej - nie oddycha,"
Odpoczywa / V,Serce nie drży już!
Odpoczywa / V,W półotwartych oczach zgasnął
Odpoczywa / V,"Wszelki życia ślad,"
Odpoczywa / V,"I poznały, że nie zasnął,"
Odpoczywa / V,Lecz że w boju padł.
Odpoczywa / V,Jak kochanki nad kochankiem
Odpoczywa / V,"Duże leją łzy,"
Odpoczywa / V,Skroń mu wieńczą kwiatów wiankiem
Odpoczywa / V,I pierś myją z krwi...
Odpoczywa / V,Pieszczotami senność wieczną
Odpoczywa / V,"Chcą mu z czoła zdjąć,"
Odpoczywa / V,Bytu trwałość nadpowietrzną
Odpoczywa / V,Chcą mu w piersi tchnąć..
Odpoczywa / VI,"Wicher jęczy, zgina drzewa,"
Odpoczywa / VI,"Szumi cały bór,"
Odpoczywa / VI,Nad umarłym rzewnie śpiewa
Odpoczywa / VI,Mglistych dziewic chór.
Odpoczywa / VI,"""Powstań, powstań! zimny bracie,"
Odpoczywa / VI,Twardy sen twój rzuć!
Odpoczywa / VI,W eterycznej duchów szacie
Odpoczywa / VI,Znów na ziemię wróć!
Odpoczywa / VI,Kształtów życia ci pożyczy
Odpoczywa / VI,"Księżycowy świt,"
Odpoczywa / VI,We mgle duchów tajemniczej
Odpoczywa / VI,Będziesz znowu kwitł;
Odpoczywa / VI,Ciało da ci promień drżący
Odpoczywa / VI,Na powierzchni fal
Odpoczywa / VI,I cień chmurki pierzchającej
Odpoczywa / VI,W nieskończoną dal -
Odpoczywa / VI,Uprzytomni się w naturze
Odpoczywa / VI,"Współczujący duch,"
Odpoczywa / VI,W harmonijnym istnień chórze
Odpoczywa / VI,Wejdzie w wieczny ruch.
Odpoczywa / VI,"Będziesz wszystkim, będziesz niczym"
Odpoczywa / VI,"W wszechświatowym śnie,"
Odpoczywa / VI,Zestawieniem mgieł zwodniczym
Odpoczywa / VI,Na błękitów tle.
Odpoczywa / VI,"Kroplą rosy, trawy listkiem,"
Odpoczywa / VI,Światłem nocnych zórz;
Odpoczywa / VI,"Będziesz niczem, będziesz wszystkiem -"
Odpoczywa / VI,W oceanie dusz.
Odpoczywa / VI,Będziesz ludziom niewidzialny
Odpoczywa / VI,Trącać skrzydłem świat
Odpoczywa / VI,I z krainy idealnej
Odpoczywa / VI,Wonny rzucać kwiat.
Odpoczywa / VI,"Z szumem wiatru, z liści drżeniem,"
Odpoczywa / VI,"Czystym światłem lśniąc,"
Odpoczywa / VI,Będziesz poił serca tchnieniem
Odpoczywa / VI,Zaświatowych żądz.
Odpoczywa / VI,Więc cię pozna i dostrzeże
Odpoczywa / VI,"Sercem swoim lud,"
Odpoczywa / VI,I pieśń gminna cię ubierze
Odpoczywa / VI,W wdzięczny podań cud.
Odpoczywa / VI,Twe nieznane poświęcenia
Odpoczywa / VI,I ofiarny zgon
Odpoczywa / VI,Przejdą w dalsze pokolenia
Odpoczywa / VI,Na przyszłości plon.
Odpoczywa / VI,"Co noc wstaniesz czysty, świeży"
Odpoczywa / VI,I z legendy rąk
Odpoczywa / VI,Weźmiesz złoty miecz rycerzy
Odpoczywa / VI,I światłości krąg.
Odpoczywa / VI,Co noc płynąć będziesz z nami
Odpoczywa / VI,W szafirową toń
Odpoczywa / VI,"I nad ziemią, nad kwiatami"
Odpoczywa / VI,"Spijać czystą woń."""
Odpoczywa / VII,"Na głos pieśni, wstrząsającej"
Odpoczywa / VII,"Niemą grobu straż,"
Odpoczywa / VII,Zadrżał lekko młodzian śpiący
Odpoczywa / VII,I odwrócił twarz.
Odpoczywa / VII,Z jego piersi koralowy
Odpoczywa / VII,"Znowu prążek ściekł,"
Odpoczywa / VII,Rzucił wkoło wzrok surowy
Odpoczywa / VII,I z westchnieniem rzekł:
Odpoczywa / VII,"""Kto mnie budzi, kto mnie woła?"
Odpoczywa / VII,Po co na świat zwie?
Odpoczywa / VII,Czyż mi jeszcze zwrócić zdoła
Odpoczywa / VII,Jasne życia dnie?
Odpoczywa / VII,"Czy mi odda rozkwit ciała,"
Odpoczywa / VII,"Świeżych zmysłów wdzięk,"
Odpoczywa / VII,"Rozkosz, co je nastrajała"
Odpoczywa / VII,W harmonijny dźwięk?
Odpoczywa / VII,Grób nie odda mi jutrzenki
Odpoczywa / VII,"Życiodajnych sił,"
Odpoczywa / VII,Bo z zazdrosnej śmierci ręki
Odpoczywa / VII,Wraca tylko pył!
Odpoczywa / VII,Mamże jeszcze marnym cieniem
Odpoczywa / VII,Na mogile stać?
Odpoczywa / VII,"Fosforycznym lśniąc płomieniem,"
Odpoczywa / VII,Przeszłą męką trwać?
Odpoczywa / VII,"Co noc boleść swą odświeżyć,"
Odpoczywa / VII,Wskrzesić wspomnień moc
Odpoczywa / VII,c I pozorem życia przeżyć
Odpoczywa / VII,Nieskończoną noc?
Odpoczywa / VII,Mamże znów nawiązać krwawą
Odpoczywa / VII,Rozerwaną nić?
Odpoczywa / VII,"Wrócić z bolem i niesławą,"
Odpoczywa / VII,Nie mogąc się mścić?
Odpoczywa / VII,Między żywych pójść ukradkiem
Odpoczywa / VII,Jedną z próżnych mar
Odpoczywa / VII,"I pozostać zbrodni świadkiem,"
Odpoczywa / VII,A wspólnikiem kar?
Odpoczywa / VII,Nie chcę butli mglistej szaty
Odpoczywa / VII,Na ramiona kłaść
Odpoczywa / VII,I przeszłości zwiędłe kwiaty
Odpoczywa / VII,Nie chcę śmierci kraść!
Odpoczywa / VII,"Nie chcę wieńczyć się łańcuchem,"
Odpoczywa / VII,Nie chcę stroić w pleśń
Odpoczywa / VII,"Ani na świat wracać duchem,"
Odpoczywa / VII,Niosąc grobów pieśń.
Odpoczywa / VII,"A i z wami, blade cienie,"
Odpoczywa / VII,Nie chcę w nocnej mgle
Odpoczywa / VII,Księżycowe ssać promienie
Odpoczywa / VII,Na błękitów tle.
Odpoczywa / VII,"Chcę pozostać zimny, czysty"
Odpoczywa / VII,Na posłaniu mchów
Odpoczywa / VII,I spoczynek mieć wieczysty
Odpoczywa / VII,Nieprzerwanych snów.
Odpoczywa / VII,Niech natury wieczna praca
Odpoczywa / VII,"Wznawia dalszy byt,"
Odpoczywa / VII,Niech proch w koło istnień wraca
Odpoczywa / VII,Witać nowy świt.
Odpoczywa / VII,Niech po świecie się rozproszy
Odpoczywa / VII,"Tysiącami tchnień,"
Odpoczywa / VII,Niech odżyje tchem rozkoszy
Odpoczywa / VII,W jasny życia dzień.
Odpoczywa / VII,Lecz ja spocząć chcę na wieki -
Odpoczywa / VII,Od duchów i ciał
Odpoczywa / VII,"Równie obcy i daleki,"
Odpoczywa / VII,"Będę cicho spał."""
Odpoczywa / VIII,"Księżyc zaszedł w ciemne chmury,"
Odpoczywa / VIII,"Ukrył srebrny blask,"
Odpoczywa / VIII,"W lesie słychać śmiech ponury,"
Odpoczywa / VIII,Nocnych ptaków wrzask.
Odpoczywa / VIII,A na nocy czarnej szacie
Odpoczywa / VIII,"Znikły światła mdłe,"
Odpoczywa / VIII,Rozpłynęły się postacie
Odpoczywa / VIII,"W lekką, siną mgłę."
Odpoczywa / VIII,I pozostał sam w ciemności
Odpoczywa / VIII,"Skryty w lasu głąb,"
Odpoczywa / VIII,A na straży snu cichości
Odpoczywa / VIII,Stoi świerków klomb.
Odpoczywa / VIII,Serca jego już nie nęka
Odpoczywa / VIII,Echo ziemskich burz
Odpoczywa / VIII,"I nie zbudzi go jutrzenka,"
Odpoczywa / VIII,Bo spoczywa już!
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,"Za życia byłem sceptykiem,"
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,Po śmierci jestem nim jeszcze -
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,Za karę w nodze stołowej się mieszczę
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,I muszę poruszać stolikiem.
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,"Strasznie zostałem skarcony,"
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,Żem w spirytystów nie wierzył -
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,"Zaledwiem bowiem żywot ziemski przeżył,"
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,Diabeł pochwycił mnie w szpony.
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,"I zawlókł w ciemne czeluście,"
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,Gdzie w ognia i siarki dymie
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,"Ujrzałem tłumy narodu olbrzymie,"
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,Tłok taki jak na odpuście.
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,"Widok, wyznaję to szczerze,"
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,"Był jednym z wspanialszych w świecie,"
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,Trudno piękniejszy napotkać w balecie
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,Lub w fantastycznej operze.
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,Wszystko tam było prześliczne:
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,"Bengalskich ogni bez miary,"
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,"Zielone, krwawe. błękitne pożary,"
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,Wybuchy zórz elektryczne.
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,"Harmonia straszna i dzika,"
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,"Klątwy, krzyk, jęki, zgrzytanie"
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,"Dysonansami zalały otchłanie,"
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,Jak wagnerowska muzyka.
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,W płomieniach biedaczki dusze
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,"Pocą się, smażą i skwierczą,"
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,"Wśród nich szatani chichoczą szyderczo,"
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,Dziwne zadając katusze.
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,"Te rozdzierają w kawałki,"
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,"Tamtej pakują w brzuch widły,"
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,Innej znów w gardło kłąb gadzin obrzydły
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,I zdrój płonącej gorzałki.
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,"Tu jakąś postać opasłą,"
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,"Co rączki składa pobożnie,"
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,Na złotym z wolna obracają rożnie
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,I roztapiają na masło.
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,Tam dusze nadęte gniotą
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,Pod hydrauliczną maszyną...
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,Cudze łzy z wnętrza obficie im płyną
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,I pozostaje z nich błoto.
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,Tam znowu poety marę
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,Karmią wierszami własnemi
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,"I wszystkie głupstwa, co pisał na ziemi,"
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,Pchają mu gwałtem za karę.
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,"Straszliwa nad wyraz męka,"
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,"Próżno się dławi i krztusi,"
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,"Te same brednie wiecznie łykać musi,"
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,Choć nieraz jak bomba pęka.
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,"Gdzieniegdzie orgia szalona,"
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,Bezwstydne gody upiorów...
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,Świecą łby łyse dumnych senatorów
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,I nagie tancerek łona.
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,Aż któryś z szatanów bryźnie
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,"Wiaderkiem gorącej smoły,"
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,W ropuchy orszak zmienia się wesoły
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,I wszystko tonie w zgniliźnie.
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,Dworacy parami tańczą
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,"Przed tronem u Lucypera,"
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,Każdy językiem proch ze stopni
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,Ściera z giętkością wiernopoddańczą.
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,Co chwila ten lub ów dworak
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,"Pod nogą gruntu nie spotka,"
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,"Stoczy się w otchłań, gdzieś do piekieł środka,"
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,Na zawsze przepadł nieborak!
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,Kiedy oglądam te dziwy
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,I wkoło ciekawie patrzę
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,"Sądząc, że w loży zasiadam w teatrze,"
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,Czart do mnie zdąża straszliwy.
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,W ręku wężowy bicz niesie
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,"I wstrząsa groźne narzędzie,"
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,"I prosto na mnie zamierza się w pędzie,"
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,"Więc ja do niego: ""Mój biesie!"
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,"Próżno wężami byś chłostał,"
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,"Wątpię, by to mnie bolało,"
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,Wszakże na ziemi zostawiłem ciało...
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,Sceptycyzm - ten mi pozostał.
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,"Nie patrz się na mnie tak dziko,"
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,Porzuć tę pozę sceniczną!
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,"Bym mógł bez ciała czuć boleść fizyczną,"
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,To się nie zgadza z logiką.
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,"Ta groza piekielnej kaźni,"
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,"Którą szerzycie z urzędu,"
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,"Biorąc swe źródło z logicznego błędu,"
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,Polega na wyobraźni.
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,"Naiwne duszyczek zgraje,"
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,"Które straszycie z rozkoszą,"
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,"Sądzą, że różne męczarnie ponoszą,"
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,"Cierpią, bo tak się im zdaje."
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,"Lecz mnie przerazić nie zdoła,"
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,"Pomimo wszystkich swych zalet,"
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,Ten artystycznie obmyślany balet:
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,"Płomienie, siarka i smoła..."
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,"Gdy tak przemawiam do czarta,"
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,"A dusze wkoło się kupią,"
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,"On pysk rozdziawił z miną śmiesznie głupią,"
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,Że była widzenia warta.
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,"Przez chwilę stał w niepewności,"
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,"Nie wiedząc, co ze mną pocznie:"
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,Wreszcie mnie porwał i zaniósł bezzwłocznie
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,Do tronu szatańskiej mości.
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,"""Z tą duszą kłopot mam - rzecze -"
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,"Gdyż twierdzi, iż w braku ciała"
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,Nie będzie męki zadanej cierpiała
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,I że ją ogień nie piecze.
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,Z płonącej żartuje mazi
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,"I wszystko mieni kuglarstwem,"
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,Ten nędzny chłystek swoim niedowiarstwem
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,Całe nam piekło zarazi.
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,"Wychodzi z odwiecznych reguł,"
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,Zdarzenie to nadzwyczajne -
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,"Wszystkie instrukcje, bądź jawne, bądź tajne,"
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,Zbyły milczeniem ten szczegół.
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,"Więc ty, monarcho szatanów,"
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,"Co piekłem rządzisz tak mądrze,"
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,"Myśl buntowniczą zdepc w samym jądrze,"
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,"Karę dla niego postanów."""
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,"""Co? - rzeknie piekielny władca -"
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,"On się chce rządzić rozumem,"
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,Szczepi niewiarę pomiędzy dusz tłumem?
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,"Ten cynik, ten świętokradca!"
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,Gdy tyle dostojnych osób
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,"Z ufnością smaży się w smole,"
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,On chce w wątpliwość podać piekieł rolę?
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,"Lecz znajdziem na niego sposób."""
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,Spojrzał więc na mnie złowrogo
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,I rzekł po krótkim namyśle:
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,"""Niech twoje losy będą odtąd ściśle"
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,Związane z stołową nogą.
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,Będziesz obracał stół wszędzie -
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,Tak dalej rzecz ciągnął szatan -
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,Gdzie pierwszy lepszy nieuk lub szarlatan
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,Do tańca z tobą zasiędzie.
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,Ktokolwiek tylko się uprze
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,"Z najpospolitszej gawiedzi,"
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,Będziesz zmuszony dawać odpowiedzi
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,"Na zapytania najgłupsze."""
Opowieść ducha spisana na posiedzeniu spirytystów w dniu 31 grudnia 1893 roku,"""Łaski! - krzyknąłem - ach łaski!"
